departamento,distrito,ano,fecha,localidad,ENFERMEDAD,ESPECIES,UTM_ZONA,UTM_HEMISFERIO,LATITU,LONGITUD,TIPO DE COLECTA,TIPO DE GEORREFERENCIACION,OBSERVACION
CENTRAL,LUQUE,2021,2021-09-06 00:00:00,CANADA SAN RAFAEL,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.306815,-57.456865,campo,,
CENTRAL,LUQUE,2021,2021-09-06 00:00:00,CANADA SAN RAFAEL,MALARIA,ANOPHELES STRODEI,21,S,-25.306815,-57.456865,campo,,
CENTRAL,LUQUE,2021,2021-09-07 00:00:00,CANADA SAN RAFAEL,MALARIA,ANOPHELES EVANSAE,21,S,-25.306815,-57.456865,campo,,
GUAIRA,COLONIA IDEPENDENCIA,2021,2021-09-27 00:00:00,COLONIA MELGAREJO,MALARIA,ANOPHELES STRODEI,21,S,-25.719286,-56.215293,campo,,
GUAIRA,COLONIA IDEPENDENCIA,2021,2021-09-27 00:00:00,COLONIA MELGAREJO,MALARIA,ANOPHELES OSWALDOI,21,S,-25.719286,-56.215293,campo,,
GUAIRA,COLONIA IDEPENDENCIA,2021,2021-09-27 00:00:00,COLONIA MELGAREJO,MALARIA,ANOPHELES EVANSAE,21,S,-25.719286,-56.215293,campo,,
GUAIRA,COLONIA IDEPENDENCIA,2021,2021-09-28 00:00:00,COLONIA MELGAREJO,MALARIA,ANOPHELES STRODEI,21,S,-25.719286,-56.215293,campo,,
GUAIRA,COLONIA IDEPENDENCIA,2021,2021-09-28 00:00:00,COLONIA MELGAREJO,MALARIA,ANOPHELES FLUMINENSIS,21,S,-25.719286,-56.215293,campo,,
GUAIRA,COLONIA IDEPENDENCIA,2021,2021-09-28 00:00:00,COLONIA MELGAREJO,MALARIA,ANOPHELES EVANSAE,21,S,-25.719286,-56.215293,campo,,
GUAIRA,COLONIA IDEPENDENCIA,2021,2021-09-28 00:00:00,COLONIA MELGAREJO,MALARIA,ANOPHELES SPP,21,S,-25.719286,-56.215293,campo,,
GUAIRA,COLONIA IDEPENDENCIA,2021,2021-09-28 00:00:00,COLONIA MELGAREJO,MALARIA,ANOPHELES STRODEI,21,S,-25.719286,-56.215293,campo,,
GUAIRA,COLONIA IDEPENDENCIA,2021,2021-09-28 00:00:00,COLONIA MELGAREJO,MALARIA,ANOPHELES EVANSAE,21,S,-25.719286,-56.215293,campo,,
GUAIRA,COLONIA IDEPENDENCIA,2021,2021-09-28 00:00:00,COLONIA MELGAREJO,MALARIA,ANOPHELES TRIANNULATUS,21,S,-25.719286,-56.215293,campo,,
CONCEPCION,CONCEPCION,2021,2021-10-11 00:00:00,SAN ANTONIO,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-23.41825,-57.44895,campo,,
CONCEPCION,CONCEPCION,2021,2021-10-11 00:00:00,SAN ANTONIO,MALARIA,ANOPHELES ALBITARSIS,21,S,-23.41825,-57.44895,campo,,
CONCEPCION,CONCEPCION,2021,2021-10-12 00:00:00,SAN ANTONIO,MALARIA,ANOPHELES ALBITARSIS,21,S,-23.41825,-57.44895,campo,,
NEEMBUCU,PILAR,2021,2021-11-08 00:00:00,SAN VICENTE,MALARIA,ANOPHELES ALBITARSIS,21,S,-26.844685,-58.312427,campo,,
NEEMBUCU,PILAR,2021,2021-11-08 00:00:00,SAN VICENTE,MALARIA,ANOPHELES ALBITARSIS,21,S,-26.844685,-58.312427,campo,,
NEEMBUCU,PILAR,2021,2021-11-09 00:00:00,SAN VICENTE,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-26.844685,-58.312427,campo,,
NEEMBUCU,PILAR,2021,2021-11-10 00:00:00,SAN VICENTE,MALARIA,ANOPHELES ALBITARSIS,21,S,-26.844685,-58.312427,campo,,
NEEMBUCU,PILAR,2021,2021-11-10 00:00:00,SAN VICENTE,MALARIA,ANOPHELES SPP,21,S,-26.844685,-58.312427,campo,,
CANINDEYU,PUERTO ADELA,2021,2021-10-25 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.48582389,-54.384711609,gabinete,centroide localidad,
CANINDEYU,PUERTO ADELA,2021,2021-10-25 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES GALVAOI,21,S,-24.48582389,-54.384711609,gabinete,centroide localidad,
CANINDEYU,PUERTO ADELA,2021,2021-10-25 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES RONDONI,21,S,-24.48582389,-54.384711609,gabinete,centroide localidad,
CANINDEYU,PUERTO ADELA,2021,2021-10-26 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES  DARLINGI,21,S,-24.45736541242926,-54.34949310779311,campo,,
CANINDEYU,PUERTO ADELA,2021,2021-10-26 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.45736541242926,-54.34949310779311,campo,,
CANINDEYU,PUERTO ADELA,2021,2021-10-26 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.45736541242926,-54.34949310779311,campo,,
CANINDEYU,PUERTO ADELA,2021,2021-10-26 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES STRODEI,21,S,-24.45736541242926,-54.34949310779311,campo,,
CANINDEYU,PUERTO ADELA,2021,2021-10-26 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES TRIANNULATUS,21,S,-24.45736541242926,-54.34949310779311,campo,,
CANINDEYU,PUERTO ADELA,2021,2021-10-26 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES RONDONI,21,S,-24.45736541242926,-54.34949310779311,campo,,
CANINDEYU,PUERTO ADELA,2021,2021-10-26 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES NOROESTENSIS,21,S,-24.45736541242926,-54.34949310779311,campo,,
CANINDEYU,PUERTO ADELA,2021,2021-10-27 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.45736541242926,-54.34949310779311,campo,,
CANINDEYU,PUERTO ADELA,2021,2021-10-27 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.45736541242926,-54.34949310779311,campo,,
CANINDEYU,PUERTO ADELA,2021,2021-10-27 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES STRODEI,21,S,-24.45736541242926,-54.34949310779311,campo,,
CANINDEYU,PUERTO ADELA,2021,2021-10-27 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES TRIANNULATUS,21,S,-24.45736541242926,-54.34949310779311,campo,,
CANINDEYU,PUERTO ADELA,2021,2021-10-27 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES RONDONI,21,S,-24.45736541242926,-54.34949310779311,campo,,
PARAGUARI,PARAGUARI,2021,2021-12-13 00:00:00,SAN FRANCISCO,MALARIA,ANOPHELES EVANSAE,21,S,-25.632856,-57.144637,campo,,
PARAGUARI,PARAGUARI,2021,2021-12-14 00:00:00,SAN FRANCISCO,MALARIA,ANOPHELES STRODEI,21,S,-25.632856,-57.144637,campo,,
PARAGUARI,PARAGUARI,2021,2021-12-14 00:00:00,SAN FRANCISCO,MALARIA,ANOPHELES OSWALDOI,21,S,-25.632856,-57.144637,campo,,
PARAGUARI,PARAGUARI,2021,2021-12-15 00:00:00,SAN FRANCISCO,MALARIA,ANOPHELES SPP,21,S,-25.632856,-57.144637,campo,,
PARAGUARI,PARAGUARI,2021,2021-12-15 00:00:00,SAN FRANCISCO,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.632856,-57.144637,campo,,
PARAGUARI,PARAGUARI,2021,2021-12-15 00:00:00,SAN FRANCISCO,MALARIA,ANOPHELES STRODEI,21,S,-25.632856,-57.144637,campo,,
PARAGUARI,PARAGUARI,2021,2021-12-15 00:00:00,SAN FRANCISCO,MALARIA,ANOPHELES OSWALDOI,21,S,-25.632856,-57.144637,campo,,
PARAGUARI,PARAGUARI,2021,2021-12-15 00:00:00,SAN FRANCISCO,MALARIA,ANOPHELES STRODEI,21,S,-25.625132,-57.141285,campo,,
PARAGUARI,PARAGUARI,2021,2021-12-15 00:00:00,SAN FRANCISCO,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.625132,-57.141285,campo,,
PARAGUARI,PARAGUARI,2021,2021-12-15 00:00:00,SAN FRANCISCO,MALARIA,ANOPHELES OSWALDOI,21,S,-25.625132,-57.141285,campo,,
CENTRAL,MARIANO R ALONSO,2021,2021-04-08 00:00:00,CENTRAL,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-25.192974,-57.553263,campo,,
ALTO PARANA,ITAKYRY,2021,2021-11-25 00:00:00,PASO CADENA,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.966289472301902,-55.32373685973488,campo,,
ALTO PARANA,ITAKYRY,2021,2021-11-25 00:00:00,PASO CADENA,MALARIA,ANOPHELES GALVAOI,21,S,-24.966289472301902,-55.32373685973488,campo,,
ALTO PARANA,ITAKYRY,2021,2021-11-25 00:00:00,PASO CADENA,MALARIA,ANOPHELES NOROESTENSIS,21,S,-24.966289472301902,-55.32373685973488,campo,,
ALTO PARANA,ITAKYRY,2021,2021-11-25 00:00:00,PASO CADENA,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.966289472301902,-55.32373685973488,campo,,
ALTO PARANA,ITAKYRY,2021,2021-11-25 00:00:00,PASO CADENA,MALARIA,ANOPHELES GALVAOI,21,S,-24.966289472301902,-55.32373685973488,campo,,
ALTO PARANA,ITAKYRY,2021,2021-11-25 00:00:00,PASO CADENA,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.96174449628267,-55.333068629792955,campo,,
ALTO PARANA,ITAKYRY,2021,2021-11-25 00:00:00,PASO CADENA,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.96174449628267,-55.333068629792955,campo,,
ALTO PARANA,ITAKYRY,2021,2021-11-25 00:00:00,PASO CADENA,MALARIA,ANOPHELES ARGYRITARSIS,21,S,-24.96174449628267,-55.333068629792955,campo,,
ALTO PARANA,ITAKYRY,2021,2021-11-25 00:00:00,PASO CADENA,MALARIA,ANOPHELES GALVAOI,21,S,-24.96174449628267,-55.333068629792955,campo,,
ALTO PARANA,ITAKYRY,2021,2021-11-25 00:00:00,PASO CADENA,MALARIA,ANOPHELES NOROESTENSIS,21,S,-24.96174449628267,-55.333068629792955,campo,,
ALTO PARANA,ITAKYRY,2021,2021-11-25 00:00:00,PASO CADENA,MALARIA,ANOPHELES TRIANNULATUS,21,S,-24.96174449628267,-55.333068629792955,campo,,
ALTO PARANA,ITAKYRY,2021,2021-11-24 00:00:00,ACARAY POTY,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.93813799172079,-55.12595314640304,campo,,
ALTO PARANA,ITAKYRY,2021,2021-11-24 00:00:00,ACARAY POTY,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.93813799172079,-55.12595314640304,campo,,
ALTO PARANA,ITAKYRY,2021,2021-11-24 00:00:00,ACARAY POTY,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.93813799172079,-55.12595314640304,campo,,
ALTO PARANA,ITAKYRY,2021,2021-11-24 00:00:00,ACARAY POTY,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.93813799172079,-55.12595314640304,campo,,
ALTO PARANA,ITAKYRY,2021,2021-11-24 00:00:00,ACARAY POTY,MALARIA,ANOPHELES GALVAOI,21,S,-24.93813799172079,-55.12595314640304,campo,,
ALTO PARANA,ITAKYRY,2021,2021-11-24 00:00:00,ACARAY POTY,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.9390101725296,-55.329027638731546,campo,,
ALTO PARANA,ITAKYRY,2021,2021-11-24 00:00:00,ACARAY POTY,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.9390101725296,-55.329027638731546,campo,,
ALTO PARANA,ITAKYRY,2021,2021-11-24 00:00:00,ACARAY POTY,MALARIA,ANOPHELES GALVAOI,21,S,-24.9390101725296,-55.329027638731546,campo,,
ALTO PARANA,ITAKYRY,2021,2021-11-23 00:00:00,AGUAPE,MALARIA,ANOPHELES GALVAOI,21,S,-24.89216582441129,-55.30153733088641,campo,,
ALTO PARANA,ITAKYRY,2021,2021-11-23 00:00:00,AGUAPE,MALARIA,ANOPHELES MINOR,21,S,-24.89216582441129,-55.30153733088641,campo,,
ALTO PARANA,ITAKYRY,2021,2021-11-23 00:00:00,AGUAPE,MALARIA,ANOPHELES GALVAOI,21,S,-24.89216582441129,-55.30153733088641,campo,,
ALTO PARANA,ITAKYRY,2021,2021-11-23 00:00:00,AGUAPE,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.88121692660334,-55.32737128865832,campo,,
ALTO PARANA,ITAKYRY,2021,2021-11-23 00:00:00,AGUAPE,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.88121692660334,-55.32737128865832,campo,,
ALTO PARANA,ITAKYRY,2021,2021-11-23 00:00:00,AGUAPE,MALARIA,ANOPHELES GALVAOI,21,S,-24.88121692660334,-55.32737128865832,campo,,
ALTO PARANA,ITAKYRY,2021,2021-11-23 00:00:00,AGUAPE,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.88121692660334,-55.32737128865832,campo,,
CAAGUAZU,NUEVA TOLEDO,2021,2021-11-23 00:00:00,YBY MOROTI,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.96593781488699,-55.497132354221954,campo,,
CAAGUAZU,NUEVA TOLEDO,2021,2021-11-23 00:00:00,YBY MOROTI,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.96593781488699,-55.497132354221954,campo,,
CAAGUAZU,NUEVA TOLEDO,2021,2021-11-23 00:00:00,YBY MOROTI,MALARIA,ANOPHELES STRODEI,21,S,-24.96593781488699,-55.497132354221954,campo,,
CAAGUAZU,NUEVA TOLEDO,2021,2021-11-23 00:00:00,YBY MOROTI,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.96593781488699,-55.497132354221954,campo,,
CAAGUAZU,NUEVA TOLEDO,2021,2021-11-23 00:00:00,YBY MOROTI,MALARIA,ANOPHELES STRODEI,21,S,-24.96593781488699,-55.497132354221954,campo,,
CAAGUAZU,NUEVA TOLEDO,2021,2021-11-24 00:00:00,MIL PALO,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.025549900846162,-55.477816502874404,campo,,
CAAGUAZU,NUEVA TOLEDO,2021,2021-11-24 00:00:00,MIL PALO,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-25.025549900846162,-55.477816502874404,campo,,
CAAGUAZU,NUEVA TOLEDO,2021,2021-11-24 00:00:00,MIL PALO,MALARIA,ANOPHELES PARVUS,21,S,-25.025549900846162,-55.477816502874404,campo,,
CAAGUAZU,NUEVA TOLEDO,2021,2021-11-24 00:00:00,MIL PALO,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.025549900846162,-55.477816502874404,campo,,
CAAGUAZU,NUEVA TOLEDO,2021,2021-11-24 00:00:00,MIL PALO,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-25.025549900846162,-55.477816502874404,campo,,
CAAGUAZU,NUEVA TOLEDO,2021,2021-11-24 00:00:00,MIL PALO,MALARIA,ANOPHELES STRODEI,21,S,-25.025549900846162,-55.477816502874404,campo,,
CAAGUAZU,NUEVA TOLEDO,2021,2021-11-24 00:00:00,MIL PALO,MALARIA,ANOPHELES PARVUS,21,S,-25.025549900846162,-55.477816502874404,campo,,
ALTO PARAGUAY,FUERTE OLIMPO,2022,2022-01-31 00:00:00,FUERTE OLIMPO,MALARIA,ANOPHELES ALBITARSIS,21,S,-21.0337788,-57.8771103999999,campo,,
ALTO PARAGUAY,FUERTE OLIMPO,2022,2022-01-02 00:00:00,FUERTE OLIMPO,MALARIA,ANOPHELES GALVAOI,21,S,-21.0337788,-57.8771103999999,campo,,
ITAPUA,ALTO VERA,2022,2022-08-03 00:00:00,CORONAY,MALARIA,ANOPHELES LUTZII,21,S,-26.7513429999999,-55.7705119999999,campo,,
ITAPUA,ALTO VERA,2022,2022-08-03 00:00:00,CORONAY,MALARIA,ANOPHELES PARVUS,21,S,-26.7513429999999,-55.7705119999999,campo,,
ITAPUA,ALTO VERA,2022,2022-10-03 00:00:00,CORONAY,MALARIA,ANOPHELES PARVUS,21,S,-26.7513429999999,-55.7705119999999,campo,,
ITAPUA,ALTO VERA,2022,2022-10-03 00:00:00,CORONAY,MALARIA,ANOPHELES STRODEI,21,S,-26.7513429999999,-55.7705119999999,campo,,
ITAPUA,ALTO VERA,2022,2022-10-03 00:00:00,CORONAY,MALARIA,ANOPHELES TRIANNULATUS,21,S,-26.7513429999999,-55.7705119999999,campo,,
ALTO PARANA,ITAKYRY,2022,2022-03-28 00:00:00,AGUAPE,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.88121692660334,-55.32737128865832,campo,,
ALTO PARANA,ITAKYRY,2022,2022-03-28 00:00:00,AGUAPE,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.88121692660334,-55.32737128865832,campo,,
ALTO PARANA,ITAKYRY,2022,2022-03-28 00:00:00,AGUAPE,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.88121692660334,-55.32737128865832,campo,,
ALTO PARANA,ITAKYRY,2022,2022-03-28 00:00:00,AGUAPE,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.88121692660334,-55.32737128865832,campo,,
ALTO PARANA,ITAKYRY,2022,2022-03-28 00:00:00,AGUAPE,MALARIA,ANOPHELES GALVAOI,21,S,-24.88121692660334,-55.32737128865832,campo,,
ALTO PARANA,ITAKYRY,2022,2022-03-28 00:00:00,AGUAPE,MALARIA,ANOPHELES GALVAOI,21,S,-24.88121692660334,-55.32737128865832,campo,,
ALTO PARANA,ITAKYRY,2022,2022-03-28 00:00:00,AGUAPE,MALARIA,ANOPHELES NOROESTENSIS,21,S,-24.88121692660334,-55.32737128865832,campo,,
ALTO PARANA,ITAKYRY,2022,2022-03-28 00:00:00,AGUAPE,MALARIA,ANOPHELES NOROESTENSIS,21,S,-24.88121692660334,-55.32737128865832,campo,,
ALTO PARANA,ITAKYRY,2022,2022-03-28 00:00:00,AGUAPE,MALARIA,ANOPHELES RONDONI,21,S,-24.88121692660334,-55.32737128865832,campo,,
ALTO PARANA,ITAKYRY,2022,2022-03-28 00:00:00,AGUAPE,MALARIA,ANOPHELES RONDONI,21,S,-24.88121692660334,-55.32737128865832,campo,,
ALTO PARANA,ITAKYRY,2022,2022-03-30 00:00:00,ACARAY POTY,MALARIA,ANOPHELES  DARLINGI,21,S,-24.9390101725296,-55.329027638731546,campo,,
ALTO PARANA,ITAKYRY,2022,2022-03-30 00:00:00,ACARAY POTY,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.9390101725296,-55.329027638731546,campo,,
ALTO PARANA,ITAKYRY,2022,2022-03-30 00:00:00,ACARAY POTY,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.9390101725296,-55.329027638731546,campo,,
ALTO PARANA,ITAKYRY,2022,2022-03-30 00:00:00,ACARAY POTY,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.9390101725296,-55.329027638731546,campo,,
ALTO PARANA,ITAKYRY,2022,2022-03-31 00:00:00,PASO CADENA,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.96174449628267,-55.333068629792955,campo,,
ALTO PARANA,ITAKYRY,2022,2022-03-31 00:00:00,PASO CADENA,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.96174449628267,-55.333068629792955,campo,,
ALTO PARANA,ITAKYRY,2022,2022-03-31 00:00:00,PASO CADENA,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.9390101725296,-55.329027638731546,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-21 00:00:00,PUERTO DE LO MONOS,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.45776480296159,-54.34962278504172,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-21 00:00:00,PUERTO DE LO MONOS,MALARIA,ANOPHELES RONDONI,21,S,-24.45776480296159,-54.34962278504172,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-21 00:00:00,PUERTO DE LO MONOS,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.45776480296159,-54.34962278504172,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-21 00:00:00,PUERTO DE LO MONOS,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.45776480296159,-54.34962278504172,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-21 00:00:00,PUERTO DE LO MONOS,MALARIA,ANOPHELES STRODEI,21,S,-24.45776480296159,-54.34962278504172,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-21 00:00:00,PUERTO DE LO MONOS,MALARIA,ANOPHELES TRIANNULATUS,21,S,-24.45776480296159,-54.34962278504172,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-21 00:00:00,PUERTO DE LO MONOS,MALARIA,ANOPHELES RONDONI,21,S,-24.45776480296159,-54.34962278504172,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-21 00:00:00,PUERTO DE LO MONOS,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.45776480296159,-54.34962278504172,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-21 00:00:00,PUERTO DE LO MONOS,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.45776480296159,-54.34962278504172,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-21 00:00:00,PUERTO DE LO MONOS,MALARIA,ANOPHELES RONDONI,21,S,-24.45776480296159,-54.34962278504172,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-21 00:00:00,PUERTO DE LO MONOS,MALARIA,ANOPHELES RONDONI,21,S,-24.45776480296159,-54.34962278504172,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-22 00:00:00,PUERTO DE LO MONOS,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.458344948271975,-54.35028112119887,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-22 00:00:00,PUERTO DE LO MONOS,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.458344948271975,-54.35028112119887,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-22 00:00:00,PUERTO DE LO MONOS,MALARIA,ANOPHELES RONDONI,21,S,-24.458344948271975,-54.35028112119887,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-22 00:00:00,PUERTO DE LO MONOS,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.458344948271975,-54.35028112119887,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-22 00:00:00,PUERTO DE LO MONOS,MALARIA,ANOPHELES RONDONI,21,S,-24.458344948271975,-54.35028112119887,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-22 00:00:00,PUERTO DE LO MONOS,MALARIA,ANOPHELES RONDONI,21,S,-24.458344948271975,-54.35028112119887,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-22 00:00:00,PUERTO DE LO MONOS,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.458344948271975,-54.35028112119887,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-22 00:00:00,PUERTO DE LO MONOS,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.458344948271975,-54.35028112119887,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-22 00:00:00,PUERTO DE LO MONOS,MALARIA,ANOPHELES RONDONI,21,S,-24.458344948271975,-54.35028112119887,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-21 00:00:00,PUERTO DE LO MONOS,MALARIA,ANOPHELES TRIANNULATUS,21,S,-24.458344948271975,-54.35028112119887,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-23 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.4893736757074,-54.365726665570755,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-23 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.4893736757074,-54.365726665570755,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-23 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES TRIANNULATUS,21,S,-24.4893736757074,-54.365726665570755,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-23 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES GALVAOI,21,S,-24.4893736757074,-54.365726665570755,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-23 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES RONDONI,21,S,-24.4893736757074,-54.365726665570755,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-23 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.4893736757074,-54.365726665570755,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-23 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.4893736757074,-54.365726665570755,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-23 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES TRIANNULATUS,21,S,-24.4893736757074,-54.365726665570755,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-23 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES GALVAOI,21,S,-24.4893736757074,-54.365726665570755,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-23 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES RONDONI,21,S,-24.4893736757074,-54.365726665570755,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-23 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES RONDONI,21,S,-24.4893736757074,-54.365726665570755,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-23 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.4893736757074,-54.365726665570755,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-23 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES TRIANNULATUS,21,S,-24.4893736757074,-54.365726665570755,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-23 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES TRIANNULATUS,21,S,-24.4893736757074,-54.365726665570755,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-23 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES GALVAOI,21,S,-24.4893736757074,-54.365726665570755,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-23 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES RONDONI,21,S,-24.4893736757074,-54.365726665570755,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-23 00:00:00,PUERTO ADELA,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.4893736757074,-54.365726665570755,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-24 00:00:00,AGUA FRIA,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.521514208944456,-54.40850251451437,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-24 00:00:00,AGUA FRIA,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.521514208944456,-54.40850251451437,campo,,
CANINDEYU,PUERTO ADELA,2022,2022-03-24 00:00:00,AGUA FRIA,MALARIA,ANOPHELES GALVAOI,21,S,-24.521514208944456,-54.40850251451437,campo,,
