DEPARTMENT,DISTRICT,LOCALITY,YEAR,DATE,DISEASE,SPECIES_RAW,UTM_ZONE,UTM_HEMISPHERE,UTM_X,UTM_Y,LAT,LONG,GEOREFERENCING_TYPE,DATA_SOURCE,SPECIES_CLEAN,SPECIES_MATCHED,STATUS,CONFIDENCE,KINGDOM,PHYLUM,ORDER,FAMILY,GENUS,SPECIES,SPECIES_AI_Correct,Justification,Gemini_AI.app,GEOREFERENCING_TYPE_CLEAN,coordinateUncertaintyInMeters
CANINDEYÚ,LA PALOMA,MICROCENTRO,2004,,FIEBRE AMARILLA URBANA,AEDES ALBOPICTUS,21,S,742148,7329168,-24.1313844879536,-54.6172910507249,GABINETE,Dataset_aedes_albopictus.csv,AEDES ALBOPICTUS,"Aedes albopictus (Skuse, 1894)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes albopictus,"Aedes (Stegomyia) albopictus (Skuse, 1894)","Aedes albopictus, commonly known as the Asian tiger mosquito, is one of the most significant invasive vectors of human pathogens globally. It is a highly competent vector for several arboviruses, most notably Dengue (all four serotypes), Chikungunya, and Zika. Unlike Aedes aegypti, which is highly anthropophilic, Ae. albopictus is an opportunistic feeder (eclectic), biting humans, mammals, and birds, which allows it to act as a ""bridge vector"" for zoonotic diseases such as West Nile virus and various Encephalitis viruses. Furthermore, it is a primary vector for the filarial nematodes Dirofilaria immitis and Dirofilaria repens. Its ecological plasticity, particularly its ability to undergo diapause in the egg stage, has allowed it to colonize temperate regions, significantly expanding the geographical risk area for tropical diseases.",https://gemini.google.com/share/1becd26ba066,Gabinete (Google Maps),150
CANINDEYÚ,FRANCISCO CABALLERO ALVAREZ,,2004,,FIEBRE AMARILLA URBANA,AEDES ALBOPICTUS,21,S,736934,7326129,-24.1596020996034,-54.6680648542396,GABINETE,Dataset_aedes_albopictus.csv,AEDES ALBOPICTUS,"Aedes albopictus (Skuse, 1894)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes albopictus,"Aedes (Stegomyia) albopictus (Skuse, 1894)","Aedes albopictus, commonly known as the Asian tiger mosquito, is one of the most significant invasive vectors of human pathogens globally. It is a highly competent vector for several arboviruses, most notably Dengue (all four serotypes), Chikungunya, and Zika. Unlike Aedes aegypti, which is highly anthropophilic, Ae. albopictus is an opportunistic feeder (eclectic), biting humans, mammals, and birds, which allows it to act as a ""bridge vector"" for zoonotic diseases such as West Nile virus and various Encephalitis viruses. Furthermore, it is a primary vector for the filarial nematodes Dirofilaria immitis and Dirofilaria repens. Its ecological plasticity, particularly its ability to undergo diapause in the egg stage, has allowed it to colonize temperate regions, significantly expanding the geographical risk area for tropical diseases.",https://gemini.google.com/share/1becd26ba066,Gabinete (Google Maps),150
CANINDEYÚ,FRANCISCO  CABALLERO  ALVAREZ,,2005,,FIEBRE AMARILLA URBANA,AEDES ALBOPICTUS,21,S,736934,7326129,-24.1596020996034,-54.6680648542396,GABINETE,Dataset_aedes_albopictus.csv,AEDES ALBOPICTUS,"Aedes albopictus (Skuse, 1894)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes albopictus,"Aedes (Stegomyia) albopictus (Skuse, 1894)","Aedes albopictus, commonly known as the Asian tiger mosquito, is one of the most significant invasive vectors of human pathogens globally. It is a highly competent vector for several arboviruses, most notably Dengue (all four serotypes), Chikungunya, and Zika. Unlike Aedes aegypti, which is highly anthropophilic, Ae. albopictus is an opportunistic feeder (eclectic), biting humans, mammals, and birds, which allows it to act as a ""bridge vector"" for zoonotic diseases such as West Nile virus and various Encephalitis viruses. Furthermore, it is a primary vector for the filarial nematodes Dirofilaria immitis and Dirofilaria repens. Its ecological plasticity, particularly its ability to undergo diapause in the egg stage, has allowed it to colonize temperate regions, significantly expanding the geographical risk area for tropical diseases.",https://gemini.google.com/share/1becd26ba066,Gabinete (Google Maps),150
CANINDEYÚ,LA PALOMA,MICROCENTRO,2005,,FIEBRE AMARILLA URBANA,AEDES ALBOPICTUS,21,S,742148,7329168,-24.1313844879536,-54.6172910507249,GABINETE,Dataset_aedes_albopictus.csv,AEDES ALBOPICTUS,"Aedes albopictus (Skuse, 1894)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes albopictus,"Aedes (Stegomyia) albopictus (Skuse, 1894)","Aedes albopictus, commonly known as the Asian tiger mosquito, is one of the most significant invasive vectors of human pathogens globally. It is a highly competent vector for several arboviruses, most notably Dengue (all four serotypes), Chikungunya, and Zika. Unlike Aedes aegypti, which is highly anthropophilic, Ae. albopictus is an opportunistic feeder (eclectic), biting humans, mammals, and birds, which allows it to act as a ""bridge vector"" for zoonotic diseases such as West Nile virus and various Encephalitis viruses. Furthermore, it is a primary vector for the filarial nematodes Dirofilaria immitis and Dirofilaria repens. Its ecological plasticity, particularly its ability to undergo diapause in the egg stage, has allowed it to colonize temperate regions, significantly expanding the geographical risk area for tropical diseases.",https://gemini.google.com/share/1becd26ba066,Gabinete (Google Maps),150
PARAGUARÍ,CARAPEGUA,MICROCENTRO,2005,,FIEBRE AMARILLA URBANA,AEDES ALBOPICTUS,21,S,475399,7150104,-25.7669290124963,-57.2453365148188,GABINETE,Dataset_aedes_albopictus.csv,AEDES ALBOPICTUS,"Aedes albopictus (Skuse, 1894)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes albopictus,"Aedes (Stegomyia) albopictus (Skuse, 1894)","Aedes albopictus, commonly known as the Asian tiger mosquito, is one of the most significant invasive vectors of human pathogens globally. It is a highly competent vector for several arboviruses, most notably Dengue (all four serotypes), Chikungunya, and Zika. Unlike Aedes aegypti, which is highly anthropophilic, Ae. albopictus is an opportunistic feeder (eclectic), biting humans, mammals, and birds, which allows it to act as a ""bridge vector"" for zoonotic diseases such as West Nile virus and various Encephalitis viruses. Furthermore, it is a primary vector for the filarial nematodes Dirofilaria immitis and Dirofilaria repens. Its ecological plasticity, particularly its ability to undergo diapause in the egg stage, has allowed it to colonize temperate regions, significantly expanding the geographical risk area for tropical diseases.",https://gemini.google.com/share/1becd26ba066,Gabinete (Google Maps),150
CANINDEYÚ,KATUETE/CORPUS CHRISTI,,,2005-03-14,FIEBRE AMARILLA URBANA,AEDES ALBOPICTUS,21,S,709291,7335204,-24.0816044353269,-54.9412959512969,GABINETE,Dataset_aedes_albopictus.csv,AEDES ALBOPICTUS,"Aedes albopictus (Skuse, 1894)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes albopictus,"Aedes (Stegomyia) albopictus (Skuse, 1894)","Aedes albopictus, commonly known as the Asian tiger mosquito, is one of the most significant invasive vectors of human pathogens globally. It is a highly competent vector for several arboviruses, most notably Dengue (all four serotypes), Chikungunya, and Zika. Unlike Aedes aegypti, which is highly anthropophilic, Ae. albopictus is an opportunistic feeder (eclectic), biting humans, mammals, and birds, which allows it to act as a ""bridge vector"" for zoonotic diseases such as West Nile virus and various Encephalitis viruses. Furthermore, it is a primary vector for the filarial nematodes Dirofilaria immitis and Dirofilaria repens. Its ecological plasticity, particularly its ability to undergo diapause in the egg stage, has allowed it to colonize temperate regions, significantly expanding the geographical risk area for tropical diseases.",https://gemini.google.com/share/1becd26ba066,Gabinete (Google Maps),150
CANINDEYÚ,LA PALOMA,,,2006-04-20,FIEBRE AMARILLA URBANA,AEDES ALBOPICTUS,21,S,742148,7329168,-24.1313844879536,-54.6172910507249,GABINETE,Dataset_aedes_albopictus.csv,AEDES ALBOPICTUS,"Aedes albopictus (Skuse, 1894)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes albopictus,"Aedes (Stegomyia) albopictus (Skuse, 1894)","Aedes albopictus, commonly known as the Asian tiger mosquito, is one of the most significant invasive vectors of human pathogens globally. It is a highly competent vector for several arboviruses, most notably Dengue (all four serotypes), Chikungunya, and Zika. Unlike Aedes aegypti, which is highly anthropophilic, Ae. albopictus is an opportunistic feeder (eclectic), biting humans, mammals, and birds, which allows it to act as a ""bridge vector"" for zoonotic diseases such as West Nile virus and various Encephalitis viruses. Furthermore, it is a primary vector for the filarial nematodes Dirofilaria immitis and Dirofilaria repens. Its ecological plasticity, particularly its ability to undergo diapause in the egg stage, has allowed it to colonize temperate regions, significantly expanding the geographical risk area for tropical diseases.",https://gemini.google.com/share/1becd26ba066,Gabinete (Google Maps),150
CANINDEYÚ,SALTO DEL GUAIRA,,,2006-05-03,FIEBRE AMARILLA URBANA,AEDES ALBOPICTUS,21,S,773153,7336440,-24.0607114413934,-54.3138218883143,GABINETE,Dataset_aedes_albopictus.csv,AEDES ALBOPICTUS,"Aedes albopictus (Skuse, 1894)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes albopictus,"Aedes (Stegomyia) albopictus (Skuse, 1894)","Aedes albopictus, commonly known as the Asian tiger mosquito, is one of the most significant invasive vectors of human pathogens globally. It is a highly competent vector for several arboviruses, most notably Dengue (all four serotypes), Chikungunya, and Zika. Unlike Aedes aegypti, which is highly anthropophilic, Ae. albopictus is an opportunistic feeder (eclectic), biting humans, mammals, and birds, which allows it to act as a ""bridge vector"" for zoonotic diseases such as West Nile virus and various Encephalitis viruses. Furthermore, it is a primary vector for the filarial nematodes Dirofilaria immitis and Dirofilaria repens. Its ecological plasticity, particularly its ability to undergo diapause in the egg stage, has allowed it to colonize temperate regions, significantly expanding the geographical risk area for tropical diseases.",https://gemini.google.com/share/1becd26ba066,Gabinete (Google Maps),150
CANINDEYÚ,CORPUS CHRISTI,COLONIA ANAHI,,2007-01-19,FIEBRE AMARILLA URBANA,AEDES ALBOPICTUS,21,S,715768,7315434,-24.2591748056419,-54.874664825368,GABINETE,Dataset_aedes_albopictus.csv,AEDES ALBOPICTUS,"Aedes albopictus (Skuse, 1894)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes albopictus,"Aedes (Stegomyia) albopictus (Skuse, 1894)","Aedes albopictus, commonly known as the Asian tiger mosquito, is one of the most significant invasive vectors of human pathogens globally. It is a highly competent vector for several arboviruses, most notably Dengue (all four serotypes), Chikungunya, and Zika. Unlike Aedes aegypti, which is highly anthropophilic, Ae. albopictus is an opportunistic feeder (eclectic), biting humans, mammals, and birds, which allows it to act as a ""bridge vector"" for zoonotic diseases such as West Nile virus and various Encephalitis viruses. Furthermore, it is a primary vector for the filarial nematodes Dirofilaria immitis and Dirofilaria repens. Its ecological plasticity, particularly its ability to undergo diapause in the egg stage, has allowed it to colonize temperate regions, significantly expanding the geographical risk area for tropical diseases.",https://gemini.google.com/share/1becd26ba066,Gabinete (Google Maps),150
CANINDEYÚ,KATUETE,,,2007-05-02,FIEBRE AMARILLA URBANA,AEDES ALBOPICTUS,21,S,727009,7316229,-24.250412653946,-54.7641297596677,GABINETE,Dataset_aedes_albopictus.csv,AEDES ALBOPICTUS,"Aedes albopictus (Skuse, 1894)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes albopictus,"Aedes (Stegomyia) albopictus (Skuse, 1894)","Aedes albopictus, commonly known as the Asian tiger mosquito, is one of the most significant invasive vectors of human pathogens globally. It is a highly competent vector for several arboviruses, most notably Dengue (all four serotypes), Chikungunya, and Zika. Unlike Aedes aegypti, which is highly anthropophilic, Ae. albopictus is an opportunistic feeder (eclectic), biting humans, mammals, and birds, which allows it to act as a ""bridge vector"" for zoonotic diseases such as West Nile virus and various Encephalitis viruses. Furthermore, it is a primary vector for the filarial nematodes Dirofilaria immitis and Dirofilaria repens. Its ecological plasticity, particularly its ability to undergo diapause in the egg stage, has allowed it to colonize temperate regions, significantly expanding the geographical risk area for tropical diseases.",https://gemini.google.com/share/1becd26ba066,Gabinete (Google Maps),150
CANINDEYÚ,SALTO DEL GUAIRA,,,2007-05-10,FIEBRE AMARILLA URBANA,AEDES ALBOPICTUS,21,S,773153,7336440,-24.0607114413934,-54.3138218883143,GABINETE,Dataset_aedes_albopictus.csv,AEDES ALBOPICTUS,"Aedes albopictus (Skuse, 1894)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes albopictus,"Aedes (Stegomyia) albopictus (Skuse, 1894)","Aedes albopictus, commonly known as the Asian tiger mosquito, is one of the most significant invasive vectors of human pathogens globally. It is a highly competent vector for several arboviruses, most notably Dengue (all four serotypes), Chikungunya, and Zika. Unlike Aedes aegypti, which is highly anthropophilic, Ae. albopictus is an opportunistic feeder (eclectic), biting humans, mammals, and birds, which allows it to act as a ""bridge vector"" for zoonotic diseases such as West Nile virus and various Encephalitis viruses. Furthermore, it is a primary vector for the filarial nematodes Dirofilaria immitis and Dirofilaria repens. Its ecological plasticity, particularly its ability to undergo diapause in the egg stage, has allowed it to colonize temperate regions, significantly expanding the geographical risk area for tropical diseases.",https://gemini.google.com/share/1becd26ba066,Gabinete (Google Maps),150
CANINDEYÚ,FRANCISCO  CABALLERO  ALVAREZ,,,2007-08-03,FIEBRE AMARILLA URBANA,AEDES ALBOPICTUS,21,S,736934,7326129,-24.1596020996034,-54.6680648542396,GABINETE,Dataset_aedes_albopictus.csv,AEDES ALBOPICTUS,"Aedes albopictus (Skuse, 1894)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes albopictus,"Aedes (Stegomyia) albopictus (Skuse, 1894)","Aedes albopictus, commonly known as the Asian tiger mosquito, is one of the most significant invasive vectors of human pathogens globally. It is a highly competent vector for several arboviruses, most notably Dengue (all four serotypes), Chikungunya, and Zika. Unlike Aedes aegypti, which is highly anthropophilic, Ae. albopictus is an opportunistic feeder (eclectic), biting humans, mammals, and birds, which allows it to act as a ""bridge vector"" for zoonotic diseases such as West Nile virus and various Encephalitis viruses. Furthermore, it is a primary vector for the filarial nematodes Dirofilaria immitis and Dirofilaria repens. Its ecological plasticity, particularly its ability to undergo diapause in the egg stage, has allowed it to colonize temperate regions, significantly expanding the geographical risk area for tropical diseases.",https://gemini.google.com/share/1becd26ba066,Gabinete (Google Maps),150
CANINDEYÚ,SALTO DEL GUAIRA,,,2007-12-12,FIEBRE AMARILLA URBANA,AEDES ALBOPICTUS,21,S,773153,7336440,-24.0607114413934,-54.3138218883143,GABINETE,Dataset_aedes_albopictus.csv,AEDES ALBOPICTUS,"Aedes albopictus (Skuse, 1894)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes albopictus,"Aedes (Stegomyia) albopictus (Skuse, 1894)","Aedes albopictus, commonly known as the Asian tiger mosquito, is one of the most significant invasive vectors of human pathogens globally. It is a highly competent vector for several arboviruses, most notably Dengue (all four serotypes), Chikungunya, and Zika. Unlike Aedes aegypti, which is highly anthropophilic, Ae. albopictus is an opportunistic feeder (eclectic), biting humans, mammals, and birds, which allows it to act as a ""bridge vector"" for zoonotic diseases such as West Nile virus and various Encephalitis viruses. Furthermore, it is a primary vector for the filarial nematodes Dirofilaria immitis and Dirofilaria repens. Its ecological plasticity, particularly its ability to undergo diapause in the egg stage, has allowed it to colonize temperate regions, significantly expanding the geographical risk area for tropical diseases.",https://gemini.google.com/share/1becd26ba066,Gabinete (Google Maps),150
